"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
88,284,36,66,13,0,14,38,2,1,24,83,2,5,2,2,4,0.302,0.426,0.275,0.194,0.0227272727272727,0.414,0,1,195,71,29,1,0
17,32,0,4,1,0,0,0,0,0,5,12,0,0,3,0,0,0.243,0.156,0.2,0.031,0,0,0,1,195,75,34,0,0
24,49,10,16,5,0,3,6,2,0,17,16,0,0,0,0,0,0.5,0.612,0.433,0.286,0.0833333333333333,1.178,1,1,190,78,37,0,0
146,494,101,137,27,2,33,108,0,0,127,171,13,4,0,4,6,0.426,0.54,0.354,0.263,0,1.535,1,1,250,76,29,0,0
113,450,58,114,27,1,12,70,0,1,40,68,2,4,1,8,11,0.315,0.398,0.27,0.144,0,1.043,1,1,170,72,32,1,0
144,483,70,130,39,2,20,76,1,2,46,85,2,2,5,8,13,0.33,0.482,0.285,0.213,0.00694444444444444,0.768,1,1,230,74,27,0,1
161,588,88,177,38,0,32,120,1,1,74,109,10,3,1,5,14,0.379,0.529,0.321,0.228,0.0062111801242236,0.497,0,1,185,73,32,0,0
144,574,112,191,36,4,5,66,42,9,65,50,0,1,17,7,8,0.397,0.436,0.354,0.103,0.291666666666667,0.685,1,1,180,69,32,0,1
64,150,11,41,6,0,8,30,0,0,9,31,0,0,0,2,3,0.311,0.473,0.292,0.2,0,0.714,0,1,240,74,24,0,0
10,23,6,8,1,0,2,7,0,0,2,6,0,0,0,1,0,0.385,0.652,0.375,0.304,0,2.667,0,0,200,74,34,0,1
110,279,38,63,13,4,2,29,7,3,35,48,1,3,6,4,1,0.315,0.323,0.262,0.097,0.0636363636363636,0.595,0,1,175,72,36,0,1
80,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.143,0,0,0,0,0,0,1,185,74,32,0,1
158,591,116,202,28,6,25,115,9,10,100,95,17,1,0,5,11,0.435,0.536,0.372,0.195,0.0569620253164557,0.839,1,1,180,74,31,0,1
143,422,76,116,24,1,17,68,19,11,33,67,1,6,4,2,8,0.335,0.457,0.291,0.182,0.132867132867133,0.59,0,1,190,74,33,1,0
154,627,98,190,37,2,35,142,2,0,41,93,9,2,0,8,17,0.344,0.536,0.306,0.233,0.012987012987013,0.812,0,1,205,74,34,1,0
113,332,41,87,22,1,2,24,5,4,25,41,1,1,4,6,12,0.31,0.352,0.288,0.09,0.0442477876106195,0,1,1,160,71,26,0,1
144,614,111,170,25,10,4,41,72,13,52,68,0,2,9,7,4,0.332,0.37,0.302,0.093,0.5,0.333,0,1,160,69,30,0,0
31,55,1,9,0,0,0,2,0,1,0,16,0,0,6,0,3,0.164,0.164,0.231,0,0,0,0,1,210,74,34,1,0
156,588,80,172,41,1,24,98,1,2,56,94,3,4,1,7,20,0.354,0.488,0.31,0.196,0.00641025641025641,0.35,1,1,190,73,34,1,0
80,215,31,59,15,1,3,29,2,1,21,38,1,2,2,1,2,0.343,0.395,0.32,0.121,0.025,0,1,1,190,74,28,1,0
79,157,22,34,7,1,6,12,1,1,14,51,2,1,0,1,2,0.283,0.389,0.277,0.172,0.0126582278481013,0.445,0,1,180,71,31,1,0
119,350,59,101,19,1,15,60,5,5,54,68,2,7,0,3,6,0.391,0.477,0.319,0.189,0.0420168067226891,0.913,0,1,225,72,29,1,0
150,544,109,176,40,2,25,94,3,2,95,70,1,5,0,6,12,0.425,0.542,0.332,0.219,0.02,0.79,0,1,210,71,27,1,0
35,68,8,17,1,1,2,9,0,0,4,20,0,0,1,0,1,0.292,0.382,0.326,0.132,0,0,0,1,210,73,21,0,0
141,509,67,138,24,2,20,79,1,2,54,90,2,0,4,4,15,0.339,0.444,0.293,0.173,0.00709219858156028,0.333,0,1,170,72,29,1,0
24,61,2,13,5,0,1,9,0,0,7,11,1,0,0,0,0,0.294,0.344,0.245,0.131,0,0.75,1,0,175,74,41,0,0
24,58,8,11,4,0,2,6,0,0,5,15,3,0,0,0,2,0.254,0.362,0.22,0.172,0,0,0,0,205,74,28,0,0
133,454,57,112,24,2,11,47,2,3,42,66,0,6,6,4,11,0.316,0.381,0.265,0.134,0.0150375939849624,0.633,1,1,170,70,28,1,0
144,546,87,145,31,1,18,69,8,4,65,125,0,6,2,3,14,0.348,0.425,0.313,0.159,0.0555555555555556,0,0,1,200,74,32,1,0
98,184,33,38,8,2,6,21,5,0,17,48,1,5,1,2,1,0.288,0.37,0.242,0.163,0.0510204081632653,3,1,1,195,75,32,1,0
149,560,102,147,27,6,12,55,22,7,63,97,0,6,2,2,4,0.342,0.396,0.298,0.134,0.147651006711409,0.205,0,1,180,70,29,0,0
30,50,1,4,0,0,1,1,0,0,4,19,0,0,6,0,3,0.148,0.14,0.1,0.06,0,0.667,0,1,235,78,33,1,0
143,480,129,147,28,4,49,106,11,3,117,77,22,3,0,7,6,0.44,0.688,0.271,0.381,0.0769230769230769,0.653,0,1,185,73,36,0,0
114,239,23,61,13,3,5,28,0,0,37,51,2,1,0,1,3,0.356,0.397,0.304,0.142,0,0.5,0,1,210,75,37,0,1
56,192,18,50,8,0,4,21,3,1,15,28,0,2,2,0,4,0.321,0.365,0.288,0.104,0.0535714285714286,0.431,0,0,170,71,35,1,0
135,470,57,108,20,0,16,64,0,3,45,73,1,2,0,2,17,0.299,0.374,0.24,0.145,0,0.616,1,1,200,73,34,1,0
112,364,50,92,20,0,26,82,0,2,59,98,3,4,1,2,10,0.361,0.522,0.273,0.269,0,0.691,1,1,220,75,36,1,0
122,393,74,135,21,5,24,96,5,1,56,49,5,1,0,8,10,0.419,0.606,0.338,0.262,0.040983606557377,0.95,0,1,175,74,36,1,0
155,543,96,145,28,4,19,78,24,7,78,133,0,9,7,6,10,0.365,0.438,0.317,0.171,0.154838709677419,0.409,1,1,210,74,27,1,0
37,111,16,27,3,0,6,19,0,0,23,37,1,0,0,3,2,0.365,0.432,0.296,0.189,0,0,1,0,240,76,36,1,0
153,501,89,139,23,4,26,86,2,2,62,94,8,1,0,5,9,0.355,0.495,0.293,0.218,0.0130718954248366,0.81,1,1,215,73,23,0,0
121,129,31,32,2,2,4,18,1,2,19,33,0,1,4,0,1,0.349,0.388,0.304,0.14,0.00826446280991736,1,1,1,175,71,26,1,0
51,171,29,59,15,1,12,42,1,0,22,24,0,3,0,1,3,0.426,0.655,0.346,0.31,0.0196078431372549,1.062,0,0,190,74,36,0,0
89,131,17,38,6,1,4,29,3,2,10,23,2,4,2,3,3,0.351,0.443,0.318,0.153,0.0337078651685393,0.5,0,1,195,71,27,0,1
92,254,38,77,14,0,6,40,1,1,36,60,0,1,0,2,7,0.389,0.429,0.374,0.126,0.0108695652173913,0.348,0,1,165,74,38,1,0
80,180,27,47,5,0,9,24,0,3,9,29,0,2,0,1,1,0.302,0.439,0.266,0.178,0,0,0,1,170,72,31,1,0
135,407,73,120,17,2,18,57,17,9,67,99,4,6,5,1,3,0.401,0.479,0.351,0.184,0.125925925925926,0.683,0,1,200,73,25,0,0
98,216,28,54,11,2,12,43,3,1,6,47,0,3,4,2,11,0.278,0.486,0.264,0.236,0.0306122448979592,1,0,1,175,73,37,1,0
151,614,121,172,35,9,17,75,25,13,75,105,0,7,5,8,13,0.361,0.45,0.31,0.169,0.165562913907285,0.985,1,1,170,68,29,0,1
152,525,129,155,25,0,42,108,10,3,103,167,3,6,1,8,5,0.411,0.583,0.349,0.288,0.0657894736842105,1.145,0,1,190,73,30,0,0
106,299,45,70,22,3,14,53,3,0,57,92,9,2,0,3,4,0.357,0.468,0.286,0.234,0.0283018867924528,0.167,0,1,200,73,26,1,0
101,134,9,32,4,0,2,14,0,0,21,22,3,0,1,1,3,0.34,0.313,0.27,0.075,0,0,0,1,200,74,31,0,0
131,455,87,134,20,4,4,37,40,14,73,80,0,3,9,2,2,0.394,0.382,0.349,0.088,0.305343511450382,0.377,0,1,195,68,23,0,1
141,494,67,149,25,1,28,100,3,5,36,126,5,17,0,1,15,0.369,0.526,0.355,0.225,0.0212765957446809,0.685,0,1,235,75,39,1,0
30,43,1,5,0,0,0,0,0,0,0,22,0,0,7,0,0,0.116,0.116,0.238,0,0,0,0,1,190,73,38,1,0
152,510,108,170,29,1,43,137,2,0,137,96,6,9,0,8,9,0.476,0.647,0.335,0.314,0.0131578947368421,0.786,1,1,240,75,29,0,0
104,260,42,66,10,2,10,50,0,0,32,61,2,3,3,4,7,0.338,0.423,0.29,0.169,0,0.788,1,1,185,72,26,0,0
37,68,5,10,1,0,0,2,0,0,7,20,0,0,14,0,0,0.227,0.162,0.208,0.015,0,0,0,1,175,72,34,0,0
158,594,92,166,40,1,27,104,3,0,73,130,2,3,0,5,32,0.359,0.487,0.314,0.207,0.0189873417721519,0.368,1,1,200,76,24,0,0
90,288,45,74,15,2,7,42,1,3,28,53,0,2,7,3,6,0.324,0.396,0.29,0.139,0.0111111111111111,1.333,1,1,215,73,25,0,1
43,105,20,29,4,1,1,6,2,0,14,20,0,0,0,1,0,0.358,0.362,0.329,0.086,0.0465116279069767,0.633,0,1,180,73,36,0,0
35,73,7,20,0,0,0,8,0,1,5,20,0,0,4,2,0,0.312,0.274,0.364,0,0,0.5,0,1,185,70,28,1,0
76,138,22,42,6,3,3,13,8,1,17,17,1,0,2,0,4,0.381,0.457,0.331,0.152,0.105263157894737,0.125,0,0,195,70,36,0,0
92,324,58,77,13,2,4,30,31,9,63,55,0,2,3,3,9,0.362,0.327,0.272,0.09,0.33695652173913,0.769,1,0,180,70,42,1,0
33,60,4,8,0,0,0,0,0,0,4,17,0,0,8,0,1,0.188,0.133,0.186,0,0,2,0,1,210,74,32,1,0
17,51,7,14,4,0,1,10,1,0,5,9,0,1,0,1,0,0.345,0.412,0.31,0.137,0.0588235294117647,0.681,0,0,185,71,33,1,0
34,89,6,21,3,0,1,9,0,0,1,14,0,0,9,0,4,0.244,0.303,0.27,0.067,0,0,0,1,245,74,25,1,0
29,9,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,1,210,74,35,1,0
143,419,52,101,19,0,14,62,1,0,38,64,1,7,10,5,14,0.311,0.387,0.251,0.146,0.00699300699300699,0.912,1,1,220,72,24,1,0
40,132,22,44,5,0,16,29,0,0,9,33,0,1,0,1,1,0.378,0.735,0.333,0.402,0,0.17,1,0,210,75,35,1,0
92,140,21,32,8,0,2,15,2,0,14,25,1,1,0,1,1,0.301,0.329,0.263,0.1,0.0217391304347826,0.353,1,1,225,74,28,0,0
52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216,76,33,1,0
105,342,61,94,18,5,5,40,4,3,42,64,2,0,4,4,7,0.351,0.401,0.321,0.126,0.0380952380952381,0.2,1,1,185,72,36,0,1
148,593,119,201,31,4,15,73,22,4,68,99,4,12,3,3,14,0.416,0.481,0.386,0.142,0.148648648648649,0.998,1,1,195,75,26,1,0
44,135,24,44,8,0,10,36,0,0,20,37,0,1,0,2,0,0.411,0.607,0.378,0.281,0,0.788,1,0,215,74,29,1,0
161,656,122,199,36,6,36,104,21,6,59,100,0,9,0,5,12,0.366,0.541,0.31,0.238,0.130434782608696,0.829,0,1,225,73,23,1,0
27,44,4,2,0,0,0,0,0,0,3,21,0,1,7,0,0,0.125,0.045,0.087,0,0,0,0,1,210,76,30,1,0
156,579,118,180,38,1,36,111,14,7,95,64,10,2,0,10,14,0.404,0.566,0.294,0.256,0.0897435897435897,0.801,0,1,210,76,28,0,1
133,489,71,129,26,0,17,77,10,2,38,80,1,5,0,5,12,0.32,0.421,0.282,0.157,0.075187969924812,0.871,0,1,205,73,33,1,0
119,224,24,63,12,0,5,32,0,0,31,31,3,1,0,4,2,0.365,0.402,0.302,0.121,0,1,0,1,185,74,38,0,0
78,275,43,84,17,0,20,60,1,0,39,42,1,1,0,2,6,0.391,0.585,0.298,0.28,0.0128205128205128,0.728,1,0,195,75,34,0,0
159,587,114,196,41,7,33,125,12,9,90,107,6,9,0,9,17,0.424,0.596,0.357,0.262,0.0754716981132075,0.849,0,1,185,73,32,1,0
34,73,5,9,1,0,0,3,0,0,10,38,0,0,8,0,0,0.229,0.137,0.257,0.014,0,0.167,0,1,185,77,32,1,0
102,400,75,113,22,2,5,26,15,7,46,45,0,8,1,2,6,0.366,0.385,0.307,0.103,0.147058823529412,0.612,1,1,175,69,32,1,0
143,524,84,156,31,1,21,97,1,0,47,72,0,10,0,5,22,0.363,0.481,0.31,0.183,0.00699300699300699,0.1,1,1,220,74,24,1,0
128,392,73,99,16,3,26,65,5,6,70,148,1,4,0,6,6,0.367,0.508,0.326,0.255,0.0390625,0.724,0,1,180,71,33,0,0
152,572,107,172,29,2,24,92,13,4,38,94,1,3,1,5,17,0.345,0.484,0.322,0.184,0.0855263157894737,0.265,1,1,270,74,24,1,0
31,58,1,3,0,0,0,0,0,0,4,33,0,0,9,0,1,0.113,0.052,0.12,0,0,0,0,1,200,74,35,0,0
113,275,32,73,12,3,2,32,4,1,29,31,7,0,5,4,10,0.331,0.353,0.289,0.087,0.0353982300884956,0.25,0,1,170,70,36,0,0
138,584,104,168,34,4,18,80,5,0,43,77,1,1,0,3,18,0.336,0.452,0.305,0.164,0.036231884057971,0.589,1,1,190,73,24,0,0
134,481,60,138,21,1,24,89,0,0,35,80,3,4,0,5,20,0.337,0.484,0.298,0.198,0,0.182,0,1,185,75,30,1,0
35,80,2,15,2,1,0,5,0,1,2,19,0,1,7,0,1,0.217,0.238,0.246,0.05,0,0.5,0,1,170,72,34,1,0
53,102,21,23,3,1,5,17,5,0,9,16,0,3,0,2,3,0.302,0.422,0.217,0.196,0.0943396226415094,0,0,1,180,73,27,1,0
42,134,19,31,2,4,4,9,4,1,8,31,0,2,0,1,1,0.283,0.396,0.27,0.164,0.0952380952380952,0.619,1,0,220,74,33,0,0
153,556,100,180,31,0,37,145,3,0,96,95,8,5,0,8,13,0.423,0.579,0.331,0.255,0.0196078431372549,0.91,1,1,175,72,37,1,0
88,189,30,57,13,2,6,25,3,2,15,22,1,1,4,1,6,0.354,0.487,0.315,0.185,0.0340909090909091,0.667,0,1,170,73,28,1,0
155,569,69,147,37,4,16,91,4,1,52,74,9,8,0,3,16,0.328,0.422,0.272,0.163,0.0258064516129032,0.879,1,1,205,74,33,0,0
87,153,20,34,14,1,2,19,3,1,5,29,0,1,8,2,2,0.248,0.366,0.258,0.144,0.0344827586206897,1,0,1,170,70,28,1,0
89,236,60,72,8,0,32,73,1,0,76,78,12,7,0,2,5,0.483,0.746,0.312,0.441,0.0112359550561798,1.5,0,1,215,77,37,1,0
138,481,72,118,23,1,3,46,30,14,81,78,2,1,11,4,12,0.353,0.316,0.285,0.071,0.217391304347826,0.63,1,1,175,71,36,0,1
36,59,1,7,2,0,0,2,0,0,2,30,0,0,14,0,3,0.148,0.153,0.241,0.034,0,0,0,1,230,76,26,1,0
82,230,23,53,10,2,6,28,1,0,36,57,2,2,3,2,6,0.337,0.37,0.278,0.139,0.0121951219512195,0.333,0,1,205,73,30,1,0
153,560,97,150,29,4,10,55,4,2,52,62,0,6,7,6,16,0.333,0.388,0.283,0.12,0.0261437908496732,0.6,0,1,175,71,29,0,1
108,194,35,47,12,1,2,22,9,3,29,33,0,3,2,1,0,0.348,0.345,0.281,0.103,0.0833333333333333,0.4,0,1,190,71,29,1,0
159,565,84,161,45,0,14,103,0,2,102,96,11,4,2,10,17,0.392,0.439,0.316,0.154,0,1.05,1,1,205,77,32,0,0
69,200,33,53,13,1,10,35,2,1,14,38,1,0,5,0,6,0.313,0.49,0.283,0.225,0.0289855072463768,0.773,1,1,215,75,35,1,0
142,566,79,160,26,0,18,100,14,9,51,90,2,0,0,11,17,0.336,0.424,0.303,0.141,0.0985915492957746,0.8,1,1,200,76,37,0,0
153,588,102,185,34,3,32,126,18,4,60,64,3,2,0,15,28,0.371,0.546,0.302,0.231,0.117647058823529,0.671,1,1,215,72,26,1,0
33,61,7,12,2,0,0,5,0,0,8,16,0,0,6,0,2,0.29,0.23,0.267,0.033,0,0,0,1,200,73,26,1,0
134,384,47,94,24,2,15,61,4,3,27,83,1,2,1,6,5,0.294,0.435,0.271,0.19,0.0298507462686567,0.25,0,1,190,72,31,1,0
149,488,63,142,23,1,17,62,5,11,30,60,0,3,0,8,9,0.331,0.447,0.298,0.156,0.0335570469798658,0.596,0,1,185,70,28,1,0
24,49,11,14,4,1,1,3,1,1,3,5,0,1,0,1,0,0.333,0.469,0.295,0.184,0.0416666666666667,0.579,0,1,180,69,25,0,0
109,383,69,118,29,1,12,61,4,1,22,68,1,9,2,4,13,0.356,0.483,0.345,0.175,0.036697247706422,1.056,1,0,210,74,31,1,0
32,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,235,77,28,0,0
60,157,24,47,5,5,5,23,0,1,23,44,0,1,1,0,1,0.392,0.49,0.389,0.191,0,0.333,1,1,195,74,24,1,0
136,482,90,156,26,0,38,113,4,2,58,69,10,3,0,2,15,0.398,0.614,0.313,0.29,0.0294117647058824,1.045,0,1,200,75,32,1,0
118,323,50,102,12,3,5,39,4,4,16,26,0,1,7,3,8,0.347,0.418,0.329,0.102,0.0338983050847458,0.656,0,1,190,69,25,1,0
37,77,11,22,4,0,1,5,4,2,7,7,0,0,0,1,2,0.341,0.377,0.3,0.091,0.108108108108108,1,1,0,155,68,37,0,0
17,13,3,2,0,0,1,2,0,0,2,5,0,0,0,0,0,0.267,0.385,0.143,0.231,0,2,1,1,195,74,28,1,0
151,505,92,145,35,1,28,86,2,2,107,151,10,8,0,4,11,0.417,0.527,0.355,0.24,0.0132450331125828,0.645,1,1,215,74,29,0,1
80,160,33,44,6,0,8,25,0,0,22,31,1,5,2,1,5,0.378,0.462,0.295,0.188,0,0.5,0,1,195,75,33,1,0
10,12,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0.167,0.167,0.2,0,0,0,0,1,175,71,27,1,0
30,49,6,10,0,0,0,2,0,0,1,11,0,1,14,2,0,0.226,0.204,0.25,0,0,0.667,0,1,195,72,36,1,0
150,562,94,156,32,1,16,76,21,13,63,77,3,1,8,9,19,0.346,0.423,0.293,0.146,0.14,0.643,0,1,200,73,24,1,0
115,233,38,62,15,5,10,50,3,2,31,43,4,0,1,4,9,0.347,0.502,0.283,0.236,0.0260869565217391,1,0,1,180,69,29,0,0
148,554,134,175,34,2,41,132,15,4,100,121,5,7,0,11,10,0.42,0.606,0.333,0.291,0.101351351351351,1.021,1,1,230,75,25,1,0
76,214,40,67,12,2,9,33,1,0,25,40,2,7,0,1,6,0.401,0.514,0.349,0.201,0.0131578947368421,0.728,1,1,185,74,30,1,0
103,340,43,79,23,1,11,37,21,4,32,78,2,2,3,0,9,0.302,0.403,0.271,0.171,0.203883495145631,0.182,0,1,180,72,33,1,0
147,511,83,130,22,5,11,62,22,7,35,85,2,1,12,4,6,0.301,0.382,0.284,0.127,0.149659863945578,0.444,1,1,195,74,28,0,0
155,536,82,152,33,2,19,96,1,3,66,129,6,11,0,14,20,0.365,0.459,0.331,0.175,0.00645161290322581,1.271,0,1,200,74,32,0,0
34,125,19,36,7,1,2,17,1,0,6,6,0,0,3,0,5,0.321,0.408,0.291,0.12,0.0294117647058824,0.612,1,0,172,71,35,1,0
143,476,74,108,26,0,21,81,5,2,78,122,4,1,1,6,7,0.333,0.414,0.257,0.187,0.034965034965035,0.333,1,1,200,69,32,0,0
32,59,0,3,0,0,0,4,0,0,4,23,0,0,13,0,2,0.111,0.051,0.083,0,0,0,0,1,195,76,28,1,0
44,128,13,37,9,2,1,11,3,0,12,12,0,1,1,1,5,0.352,0.414,0.31,0.125,0.0681818181818182,1,0,0,185,73,36,0,0
96,324,59,82,21,1,18,64,2,3,57,94,1,10,1,2,13,0.379,0.491,0.299,0.238,0.0208333333333333,0.651,0,1,185,71,25,1,0
160,607,105,167,32,1,30,115,6,0,66,102,6,4,2,2,15,0.349,0.479,0.287,0.204,0.0375,0.859,1,1,220,69,26,1,0
159,582,115,191,44,0,43,143,1,3,112,94,18,5,0,8,13,0.436,0.625,0.327,0.297,0.00628930817610063,0.308,1,1,240,77,32,1,0
36,56,9,13,2,0,3,12,1,0,8,19,0,0,0,1,3,0.323,0.429,0.286,0.196,0.0277777777777778,0.55,0,0,205,75,29,1,0
144,568,107,155,37,6,25,92,19,2,59,106,1,4,13,4,11,0.343,0.491,0.295,0.218,0.131944444444444,0.917,1,1,175,70,31,0,1
122,485,82,135,23,0,12,41,9,3,54,95,0,3,3,1,15,0.354,0.4,0.325,0.122,0.0737704918032787,0.618,1,1,185,72,38,1,0
141,469,61,109,23,1,24,84,3,5,75,91,12,2,1,4,14,0.338,0.439,0.237,0.207,0.0212765957446809,0.656,0,1,185,73,33,0,0
123,487,81,146,24,6,4,31,10,8,36,36,0,28,2,1,5,0.38,0.398,0.317,0.099,0.0813008130081301,0.722,0,1,170,69,31,0,0
73,174,23,48,8,1,0,10,5,7,12,28,0,0,3,2,3,0.319,0.333,0.324,0.057,0.0684931506849315,0.668,1,0,150,73,32,0,1
80,192,29,50,6,2,0,18,1,1,26,32,1,3,3,3,2,0.353,0.312,0.307,0.052,0.0125,1.667,0,1,175,72,37,0,1
4,11,3,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0.385,0.273,0.333,0,0,0,0,1,210,74,33,0,0
141,537,108,165,37,6,30,121,13,5,71,84,11,5,0,3,15,0.391,0.566,0.317,0.259,0.0921985815602837,0.804,1,1,180,74,32,0,1
90,268,31,63,12,0,5,27,1,2,22,51,0,0,11,2,8,0.291,0.336,0.271,0.101,0.0111111111111111,0.248,1,1,190,75,31,1,0
153,544,67,146,36,3,22,79,3,4,74,85,4,2,0,3,15,0.356,0.467,0.282,0.199,0.0196078431372549,0.849,0,1,190,73,35,1,0
157,575,113,193,34,12,20,100,30,6,80,71,5,4,9,9,9,0.415,0.541,0.351,0.205,0.191082802547771,0.594,1,1,184,72,33,0,1
136,513,79,170,31,1,27,108,5,1,57,57,14,3,0,8,18,0.396,0.554,0.327,0.222,0.0367647058823529,0.417,0,1,185,75,35,1,0
33,37,1,5,1,1,0,2,0,0,0,9,0,0,0,0,2,0.135,0.216,0.179,0.081,0,0,0,1,190,73,29,0,1
128,422,45,98,23,4,5,34,4,1,30,64,6,1,6,2,13,0.284,0.341,0.262,0.109,0.03125,0.875,0,1,190,71,32,1,0
161,600,126,173,43,4,39,130,11,3,106,135,5,6,0,5,20,0.397,0.568,0.311,0.28,0.0683229813664596,1.095,0,1,195,72,33,1,0
61,137,19,29,10,1,2,15,1,0,20,34,2,0,0,0,3,0.312,0.343,0.267,0.131,0.0163934426229508,0.873,0,1,205,74,29,0,0
51,106,9,17,3,0,3,9,0,0,4,26,0,0,0,0,0,0.191,0.274,0.182,0.113,0,1.4,0,1,250,74,26,1,0
48,32,2,2,0,0,0,0,0,0,2,17,0,0,2,0,0,0.118,0.062,0.133,0,0,0,0,1,210,73,30,1,0
100,222,26,67,11,2,5,26,3,2,14,31,1,1,2,0,7,0.346,0.437,0.333,0.135,0.03,0.871,0,1,170,71,29,1,0
135,470,62,122,28,0,15,64,2,1,28,59,1,3,5,4,8,0.303,0.415,0.268,0.155,0.0148148148148148,0.64,1,1,170,70,29,1,0
51,81,12,13,1,1,5,12,1,2,4,23,0,1,1,1,2,0.207,0.383,0.148,0.222,0.0196078431372549,0,1,1,195,75,33,1,0
129,428,59,106,24,1,13,46,0,1,65,79,3,4,8,4,9,0.349,0.4,0.274,0.152,0,0.267,0,1,180,73,36,1,0
156,577,110,191,55,5,34,126,7,9,92,121,5,13,0,6,8,0.43,0.62,0.367,0.289,0.0448717948717949,0.333,0,1,220,73,25,0,1
155,617,118,180,35,3,20,70,7,4,66,100,4,28,0,6,11,0.382,0.455,0.318,0.164,0.0451612903225806,0.333,0,1,185,71,36,1,0
158,623,118,206,37,3,37,141,5,5,40,110,5,9,5,13,11,0.372,0.578,0.346,0.247,0.0316455696202532,0.606,1,1,180,70,32,1,0
113,315,48,73,16,2,20,54,1,1,38,132,1,3,0,5,2,0.316,0.486,0.315,0.254,0.00884955752212389,0.667,1,1,235,76,26,0,0
120,428,57,123,25,2,13,49,3,1,34,83,2,5,6,5,10,0.343,0.446,0.326,0.159,0.025,0.418,1,1,200,73,35,1,0
19,45,4,10,2,0,2,5,0,0,8,9,0,0,0,0,3,0.34,0.4,0.235,0.178,0,0.972,1,1,220,75,37,1,0
34,65,2,6,0,0,0,1,0,0,3,29,0,0,7,0,5,0.132,0.092,0.167,0,0,0,0,1,175,74,37,1,0
124,439,83,123,29,1,28,74,5,1,62,85,2,5,0,9,16,0.369,0.542,0.284,0.262,0.0403225806451613,0.876,1,1,175,74,37,1,0
19,38,9,9,1,0,3,5,1,0,4,6,0,1,0,0,0,0.326,0.5,0.207,0.263,0.0526315789473684,0,1,1,200,74,25,1,0
141,287,50,75,16,3,1,38,10,4,16,41,0,6,1,2,4,0.312,0.348,0.3,0.087,0.0709219858156028,2,1,1,205,74,29,1,0
27,33,5,11,5,0,1,7,0,0,2,2,0,0,0,0,1,0.371,0.576,0.333,0.242,0,0.4,0,0,225,73,27,1,0
150,540,99,144,30,5,25,110,34,5,69,155,3,10,1,13,13,0.353,0.48,0.319,0.213,0.226666666666667,0.777,1,1,210,74,28,1,0
64,171,12,38,9,0,6,16,0,1,21,44,1,0,0,1,2,0.306,0.38,0.262,0.158,0,0,0,0,200,72,38,0,1
122,445,62,120,28,1,23,82,1,4,32,86,3,3,0,4,19,0.32,0.492,0.285,0.222,0.00819672131147541,0.818,0,0,175,73,34,1,0
151,552,91,159,43,0,32,114,8,2,41,99,9,4,0,7,7,0.338,0.54,0.297,0.252,0.0529801324503311,0.333,1,1,215,73,24,0,0
37,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,205,73,26,0,0
59,97,12,28,8,0,4,18,0,0,9,14,0,4,0,0,5,0.373,0.495,0.304,0.206,0,0.762,0,1,190,72,32,1,0
89,268,30,67,11,1,4,21,0,0,22,50,2,4,2,3,8,0.313,0.343,0.29,0.093,0,0,1,1,185,74,30,1,0
122,409,61,123,20,2,20,69,0,3,23,81,0,8,0,2,9,0.348,0.506,0.332,0.205,0,0.5,1,1,200,72,32,1,0
141,458,76,126,22,3,4,38,6,8,61,76,3,2,6,6,9,0.359,0.362,0.318,0.087,0.0425531914893617,0.611,0,1,180,72,31,0,0
20,20,1,6,1,0,0,1,0,0,0,4,0,0,0,1,2,0.286,0.35,0.353,0.05,0,0,0,1,190,73,30,0,0
155,644,108,165,34,4,9,49,27,12,61,70,1,5,5,4,7,0.324,0.363,0.274,0.107,0.174193548387097,1.026,1,1,205,74,28,0,0
115,217,28,60,10,2,10,40,2,1,22,52,4,2,0,0,2,0.349,0.479,0.323,0.203,0.0173913043478261,1,0,1,180,70,28,0,0
66,164,27,47,8,0,3,20,2,1,12,19,6,5,1,2,3,0.35,0.39,0.306,0.104,0.0303030303030303,0.4,0,1,215,73,26,1,0
134,437,54,121,34,1,4,56,1,2,17,44,0,16,8,0,11,0.328,0.387,0.301,0.11,0.00746268656716418,0.701,1,1,165,70,29,1,0
109,375,80,121,18,5,27,73,13,3,57,75,4,4,3,4,6,0.414,0.613,0.339,0.291,0.119266055045872,0.697,0,1,200,73,26,0,0
92,175,34,47,11,0,12,38,0,0,28,49,1,2,0,2,1,0.372,0.537,0.302,0.269,0,1.044,0,1,240,75,27,0,0
61,232,41,69,17,1,13,59,2,0,27,44,3,1,0,5,6,0.366,0.547,0.311,0.25,0.0327868852459016,0.718,1,0,210,76,27,1,0
