"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
153,617,84,170,38,2.39789527279837,8,46,1.79175946922805,2.07944154167984,27,60,1.79175946922805,1.79175946922805,2.70805020110221,3,7,0.306,0.395,0.293,0.12,0.0065359477124183,0.488,1,1,190,75,26,0,0
161,590,132,159,16,2.19722457733622,61,142,1.6094379124341,1.6094379124341,94,67,1.6094379124341,2.484906649788,1.6094379124341,7,16,0.372,0.62,0.209,0.351,0,0.577,1,1,197,72,27,0,0
154,607,101,208,34,2.56494935746154,16,87,3.3322045101752,2.70805020110221,39,63,1.79175946922805,1.79175946922805,2.19722457733622,8,9,0.379,0.504,0.358,0.161,0.149350649350649,0.227,0,1,170,71,23,0,0
99,282,44,83,16,2.07944154167984,20,57,1.6094379124341,1.79175946922805,22,61,1.79175946922805,1.79175946922805,1.6094379124341,1,7,0.346,0.585,0.312,0.291,0,0.924,0,1,190,73,32,1,0
162,662,80,173,17,2.30258509299405,3,49,2.63905732961526,2.484906649788,30,23,1.79175946922805,1.94591014905531,2.70805020110221,2,15,0.295,0.316,0.266,0.054,0.0555555555555556,0.826,1,1,170,69,26,1,0
153,545,117,176,32,2.484906649788,37,124,3.29583686600433,2.07944154167984,71,64,3.3322045101752,2.70805020110221,1.6094379124341,10,15,0.404,0.611,0.306,0.288,0.143790849673203,0.933,0,1,183,73,26,1,0
150,561,76,150,23,2.19722457733622,28,89,1.6094379124341,1.6094379124341,35,108,2.63905732961526,2.56494935746154,1.6094379124341,3,21,0.318,0.472,0.285,0.205,0,0.979,1,1,195,71,31,1,0
154,561,96,177,30,2.07944154167984,25,98,2.70805020110221,2.484906649788,33,66,1.94591014905531,2.30258509299405,1.94591014905531,5,4,0.356,0.513,0.32,0.198,0.0649350649350649,0.681,0,1,195,72,27,1,0
78,195,28,57,8,1.79175946922805,3,14,2.07944154167984,1.79175946922805,14,17,1.6094379124341,2.07944154167984,1.79175946922805,0,3,0.349,0.39,0.309,0.097,0.0384615384615385,0.75,0,1,160,69,24,0,0
96,254,32,59,9,1.79175946922805,17,45,1.79175946922805,1.79175946922805,42,42,2.30258509299405,2.39789527279837,1.6094379124341,3,6,0.351,0.476,0.212,0.244,0.0104166666666667,0.357,0,1,205,74,31,0,0
158,566,85,154,24,1.79175946922805,18,68,2.07944154167984,1.94591014905531,51,106,2.56494935746154,2.07944154167984,2.30258509299405,8,17,0.331,0.413,0.302,0.141,0.0189873417721519,0.833,1,1,165,72,25,1,0
162,625,105,191,26,1.79175946922805,35,114,2.70805020110221,2.19722457733622,37,97,2.56494935746154,2.39789527279837,1.79175946922805,7,16,0.347,0.518,0.312,0.213,0.0617283950617284,0.368,0,1,210,74,25,1,0
144,485,83,144,25,2.30258509299405,14,58,1.94591014905531,2.30258509299405,45,76,2.07944154167984,1.94591014905531,2.56494935746154,3,13,0.357,0.456,0.327,0.159,0.0138888888888889,0.451,0,1,170,71,29,1,0
99,272,53,71,13,1.79175946922805,18,55,1.79175946922805,2.19722457733622,51,59,1.79175946922805,2.19722457733622,2.07944154167984,1,3,0.384,0.515,0.27,0.254,0.0101010101010101,0.857,0,1,195,76,25,0,0
161,602,94,166,22,1.94591014905531,3,48,2.30258509299405,2.19722457733622,55,49,2.07944154167984,2.56494935746154,2.56494935746154,7,11,0.341,0.334,0.293,0.058,0.031055900621118,0.845,0,1,170,71,28,0,0
136,494,63,138,23,2.30258509299405,21,91,1.79175946922805,1.79175946922805,31,76,1.79175946922805,1.79175946922805,2.07944154167984,9,20,0.318,0.474,0.288,0.194,0.00735294117647059,0.408,1,1,196,74,33,1,0
45,169,28,53,6,1.79175946922805,4,17,1.94591014905531,1.79175946922805,12,17,1.6094379124341,1.6094379124341,1.94591014905531,1,3,0.357,0.432,0.329,0.118,0.0444444444444444,0.61,1,1,190,75,27,0,0
130,487,73,148,23,2.30258509299405,10,68,2.07944154167984,2.39789527279837,49,37,2.07944154167984,1.79175946922805,2.39789527279837,5,9,0.365,0.433,0.31,0.129,0.0230769230769231,0.237,0,1,187,74,32,1,0
123,377,96,121,15,1.79175946922805,30,89,2.63905732961526,1.6094379124341,122,78,2.63905732961526,1.79175946922805,1.6094379124341,2,4,0.486,0.605,0.336,0.284,0.0731707317073171,0.401,1,1,195,71,31,0,1
157,590,92,151,34,1.79175946922805,33,100,1.79175946922805,1.6094379124341,87,78,2.77258872223978,2.39789527279837,1.79175946922805,3,7,0.356,0.485,0.245,0.229,0.00636942675159236,0.669,1,1,197,72,28,0,0
162,621,130,189,36,2.30258509299405,49,141,3.13549421592915,1.94591014905531,78,85,2.77258872223978,2.19722457733622,1.6094379124341,3,19,0.384,0.615,0.286,0.311,0.111111111111111,0.597,0,1,170,70,31,1,0
91,229,41,67,6,1.79175946922805,20,54,2.07944154167984,2.07944154167984,29,35,1.79175946922805,1.6094379124341,1.6094379124341,3,6,0.368,0.59,0.266,0.297,0.032967032967033,0.783,0,1,198,76,24,0,0
164,580,73,150,25,2.39789527279837,7,57,2.89037175789616,2.63905732961526,47,77,2.19722457733622,1.79175946922805,2.70805020110221,6,15,0.312,0.359,0.285,0.1,0.0792682926829268,0.926,0,1,160,69,27,1,0
161,692,99,209,38,2.30258509299405,8,59,2.77258872223978,2.63905732961526,37,24,1.79175946922805,1.79175946922805,3.2188758248682,4,13,0.337,0.406,0.303,0.104,0.0683229813664596,0.381,1,1,170,69,27,1,0
140,478,63,129,16,2.39789527279837,23,80,1.6094379124341,1.79175946922805,36,99,2.19722457733622,2.30258509299405,1.79175946922805,4,13,0.325,0.473,0.294,0.203,0,0.633,1,1,195,71,32,1,0
157,622,94,178,26,2.30258509299405,20,93,2.19722457733622,2.56494935746154,67,74,2.07944154167984,2.56494935746154,2.56494935746154,7,3,0.359,0.441,0.295,0.154,0.0254777070063694,0.809,1,1,180,73,24,0,1
152,557,59,140,20,2.07944154167984,12,54,2.19722457733622,1.94591014905531,33,91,2.77258872223978,1.94591014905531,1.94591014905531,2,5,0.295,0.363,0.281,0.111,0.0263157894736842,0.22,1,1,165,72,26,1,0
146,556,69,181,19,2.07944154167984,16,88,2.99573227355399,2.70805020110221,29,59,2.30258509299405,2.19722457733622,1.79175946922805,7,17,0.359,0.457,0.338,0.131,0.102739726027397,1.067,0,1,195,74,24,1,0
156,515,60,126,19,2.56494935746154,9,60,3.40119738166216,2.77258872223978,25,61,2.39789527279837,2.07944154167984,2.39789527279837,6,9,0.281,0.365,0.259,0.12,0.16025641025641,0.487,0,1,180,74,23,0,0
148,525,77,148,27,2.19722457733622,6,49,3.17805383034795,2.30258509299405,60,28,1.94591014905531,1.94591014905531,2.83321334405622,6,11,0.354,0.383,0.286,0.101,0.128378378378378,0.466,0,1,175,70,35,0,1
135,487,75,140,21,2.39789527279837,28,85,1.6094379124341,1.6094379124341,35,68,2.19722457733622,2.39789527279837,1.79175946922805,2,17,0.342,0.528,0.285,0.24,0,0.667,1,1,196,74,34,1,0
123,417,58,114,16,1.79175946922805,28,64,1.79175946922805,1.94591014905531,33,116,2.19722457733622,2.19722457733622,1.94591014905531,3,7,0.33,0.518,0.312,0.245,0.00813008130081301,1,0,1,255,79,27,1,0
135,557,72,143,21,2.07944154167984,7,44,2.19722457733622,1.94591014905531,28,68,2.39789527279837,1.94591014905531,2.07944154167984,2,4,0.294,0.343,0.281,0.086,0.0296296296296296,0.375,1,1,190,75,28,0,0
65,172,40,54,8,1.6094379124341,15,35,1.94591014905531,1.79175946922805,40,32,2.19722457733622,1.6094379124341,1.6094379124341,1,5,0.441,0.622,0.31,0.308,0.0307692307692308,0.521,1,1,195,71,32,0,1
157,580,79,157,16,2.07944154167984,27,89,2.07944154167984,2.30258509299405,23,63,1.94591014905531,2.484906649788,1.6094379124341,5,10,0.304,0.448,0.263,0.178,0.0191082802547771,0.421,1,1,185,74,23,0,0
151,630,72,167,20,2.39789527279837,3,48,2.99573227355399,1.79175946922805,25,22,1.6094379124341,1.94591014905531,2.56494935746154,3,8,0.294,0.33,0.27,0.065,0.0993377483443709,0.552,1,1,170,69,28,1,0
135,470,50,111,13,2.484906649788,9,49,2.484906649788,2.39789527279837,36,50,2.07944154167984,2.07944154167984,1.94591014905531,7,9,0.291,0.351,0.244,0.115,0.0518518518518519,0.5,0,1,190,71,30,0,0
89,237,19,48,8,1.6094379124341,4,19,1.6094379124341,1.79175946922805,13,49,2.19722457733622,2.07944154167984,1.94591014905531,1,10,0.252,0.287,0.238,0.084,0,1.044,0,1,195,71,33,1,0
104,217,23,49,2,1.79175946922805,1,10,1.94591014905531,2.07944154167984,19,39,1.79175946922805,1.6094379124341,2.07944154167984,1,3,0.287,0.258,0.27,0.032,0.0192307692307692,0.368,0,1,160,71,28,1,0
145,520,91,140,28,2.30258509299405,25,71,2.07944154167984,2.07944154167984,83,79,2.30258509299405,2.19722457733622,1.94591014905531,5,4,0.371,0.487,0.273,0.217,0.0206896551724138,0.65,1,1,180,73,25,0,1
134,527,83,159,19,2.07944154167984,0,34,3.80666248977032,3.17805383034795,44,48,1.6094379124341,1.79175946922805,2.30258509299405,3,3,0.355,0.349,0.33,0.047,0.298507462686567,0.321,0,1,170,71,31,0,1
147,510,43,111,10,2.30258509299405,8,52,2.39789527279837,1.79175946922805,36,93,2.77258872223978,1.79175946922805,2.07944154167984,4,12,0.269,0.304,0.249,0.086,0.0408163265306122,0.606,1,1,165,72,27,1,0
162,628,100,185,30,2.70805020110221,24,119,2.07944154167984,2.30258509299405,70,85,2.83321334405622,1.94591014905531,1.6094379124341,4,22,0.365,0.489,0.308,0.194,0.0185185185185185,0.723,0,1,190,73,33,1,0
103,419,81,146,21,2.63905732961526,12,44,3.63758615972639,2.99573227355399,27,87,1.6094379124341,1.94591014905531,2.83321334405622,4,2,0.387,0.527,0.414,0.179,0.320388349514563,0.767,0,0,170,71,25,0,0
162,679,97,211,25,2.07944154167984,5,46,2.56494935746154,2.77258872223978,43,53,1.79175946922805,2.30258509299405,2.77258872223978,1,9,0.356,0.378,0.331,0.068,0.0493827160493827,0.539,0,1,165,69,26,1,0
161,636,70,186,35,2.39789527279837,1,70,1.94591014905531,2.07944154167984,44,42,2.07944154167984,1.6094379124341,2.63905732961526,7,15,0.335,0.371,0.308,0.079,0.0124223602484472,0.608,0,1,180,71,34,1,0
150,550,63,172,27,2.07944154167984,15,84,1.79175946922805,1.79175946922805,48,73,2.83321334405622,2.30258509299405,1.6094379124341,4,10,0.371,0.455,0.337,0.142,0.00666666666666667,0.747,1,1,196,74,35,1,0
112,368,63,92,21,2.07944154167984,5,25,2.07944154167984,2.19722457733622,43,61,1.94591014905531,1.94591014905531,2.19722457733622,0,8,0.332,0.364,0.288,0.114,0.0267857142857143,0.724,1,1,180,73,25,1,0
143,465,92,141,25,1.94591014905531,35,111,2.39789527279837,2.07944154167984,99,102,3.13549421592915,1.6094379124341,1.6094379124341,3,9,0.423,0.591,0.32,0.288,0.041958041958042,1.258,1,1,195,71,33,0,1
141,513,86,144,12,1.94591014905531,26,71,2.07944154167984,1.6094379124341,62,78,1.79175946922805,2.39789527279837,1.79175946922805,2,7,0.364,0.464,0.287,0.183,0.0212765957446809,0.526,1,1,197,72,30,0,0
37,26,4,6,0,1.6094379124341,0,4,1.79175946922805,1.6094379124341,0,7,1.6094379124341,1.6094379124341,1.79175946922805,0,0,0.231,0.231,0.316,0,0.027027027027027,0.488,0,1,157,71,25,1,0
143,465,53,134,19,2.07944154167984,9,52,1.94591014905531,1.6094379124341,40,44,2.99573227355399,1.79175946922805,2.30258509299405,4,8,0.343,0.4,0.3,0.112,0.013986013986014,1.291,0,1,183,72,23,0,0
160,613,71,154,12,2.07944154167984,28,100,1.94591014905531,1.79175946922805,24,63,2.484906649788,2.07944154167984,1.94591014905531,5,17,0.281,0.418,0.239,0.166,0.0125,0.549,1,1,185,74,24,0,0
159,679,90,181,25,2.19722457733622,4,50,2.77258872223978,1.94591014905531,28,36,1.79175946922805,1.6094379124341,3.04452243772342,5,15,0.294,0.333,0.275,0.066,0.0691823899371069,0.875,1,1,170,69,29,1,0
88,253,30,66,8,1.94591014905531,9,43,2.19722457733622,1.6094379124341,19,54,1.79175946922805,1.6094379124341,2.30258509299405,2,7,0.31,0.415,0.297,0.154,0.0454545454545455,0.536,0,1,195,75,25,1,0
153,533,75,131,25,2.30258509299405,16,73,2.89037175789616,1.6094379124341,73,110,2.07944154167984,2.484906649788,2.07944154167984,4,12,0.342,0.402,0.28,0.156,0.0849673202614379,1.05,1,1,180,73,26,0,1
160,631,92,191,37,2.19722457733622,21,102,2.484906649788,2.39789527279837,52,103,2.484906649788,1.79175946922805,2.30258509299405,4,6,0.355,0.474,0.333,0.171,0.04375,0.321,0,1,185,72,30,0,0
135,438,71,102,14,2.30258509299405,23,78,2.70805020110221,1.94591014905531,73,114,2.19722457733622,1.94591014905531,1.79175946922805,5,5,0.342,0.445,0.258,0.212,0.0740740740740741,0.597,1,1,205,75,31,1,0
131,394,36,117,22,1.94591014905531,6,60,1.6094379124341,1.6094379124341,50,23,2.484906649788,1.94591014905531,2.30258509299405,5,7,0.375,0.409,0.3,0.112,0,0.32,1,1,205,73,30,1,0
142,558,52,133,24,2.07944154167984,10,57,3.40119738166216,2.63905732961526,14,81,2.07944154167984,2.484906649788,2.63905732961526,7,7,0.263,0.346,0.259,0.108,0.176056338028169,0.49,0,1,180,74,25,0,0
158,555,73,152,28,1.79175946922805,9,70,1.94591014905531,1.6094379124341,76,72,2.77258872223978,2.07944154167984,2.94443897916644,6,7,0.361,0.377,0.298,0.103,0.0126582278481013,1.069,0,1,175,70,27,0,0
111,372,54,104,19,2.19722457733622,4,39,2.63905732961526,2.30258509299405,53,31,2.30258509299405,2.19722457733622,1.79175946922805,2,1,0.374,0.384,0.295,0.105,0.0810810810810811,0.517,0,1,175,70,37,0,1
131,468,57,121,24,1.79175946922805,12,58,2.99573227355399,2.39789527279837,24,81,2.56494935746154,3.04452243772342,2.484906649788,3,7,0.315,0.391,0.288,0.132,0.114503816793893,0.914,0,1,170,71,31,1,0
113,401,78,108,16,1.79175946922805,25,75,1.6094379124341,1.6094379124341,72,69,2.83321334405622,2.19722457733622,1.6094379124341,2,10,0.384,0.501,0.269,0.232,0,0.873,1,1,195,72,29,1,0
157,544,57,136,21,2.19722457733622,12,69,2.07944154167984,2.30258509299405,71,92,2.484906649788,1.94591014905531,2.70805020110221,4,8,0.337,0.369,0.279,0.119,0.0191082802547771,0.8,0,1,180,72,23,0,1
128,346,43,87,17,2.07944154167984,22,65,1.79175946922805,2.07944154167984,49,73,2.99573227355399,1.94591014905531,1.94591014905531,4,3,0.344,0.509,0.255,0.257,0.0078125,0.461,1,1,205,75,27,0,0
87,170,19,37,9,1.6094379124341,2,16,1.94591014905531,1.6094379124341,7,22,1.79175946922805,1.79175946922805,2.07944154167984,2,5,0.25,0.306,0.236,0.088,0.0229885057471264,0.4,1,1,178,72,25,1,0
149,576,107,185,40,2.30258509299405,16,98,3.17805383034795,2.63905732961526,55,64,2.83321334405622,2.19722457733622,1.94591014905531,10,8,0.378,0.491,0.334,0.17,0.12751677852349,0.568,1,1,175,73,27,0,0
154,542,80,129,24,2.484906649788,8,51,2.89037175789616,2.484906649788,75,95,1.79175946922805,2.30258509299405,3.17805383034795,3,6,0.334,0.352,0.274,0.114,0.0844155844155844,0.929,0,1,180,73,26,0,1
56,149,16,31,5,1.79175946922805,0,7,1.79175946922805,1.79175946922805,15,33,1.6094379124341,1.6094379124341,2.19722457733622,0,4,0.28,0.255,0.267,0.047,0.0178571428571429,0.633,1,1,170,73,26,1,0
136,437,42,102,10,1.6094379124341,8,57,1.79175946922805,2.39789527279837,34,51,2.484906649788,1.94591014905531,2.07944154167984,4,5,0.289,0.311,0.246,0.078,0.00735294117647059,0.756,0,1,190,71,32,0,0
78,186,17,40,6,1.6094379124341,1,20,1.94591014905531,2.39789527279837,25,30,2.19722457733622,1.94591014905531,1.94591014905531,1,3,0.313,0.263,0.25,0.048,0.0256410256410256,0.284,0,1,160,71,30,1,0
108,245,38,64,8,1.94591014905531,1,22,2.484906649788,2.19722457733622,20,28,2.07944154167984,1.94591014905531,2.07944154167984,3,5,0.319,0.322,0.288,0.061,0.0648148148148148,0.636,1,1,170,68,26,0,0
160,666,126,182,45,2.83321334405622,19,77,3.46573590279973,2.30258509299405,41,122,2.07944154167984,2.484906649788,2.39789527279837,8,7,0.319,0.462,0.306,0.189,0.16875,0.833,1,1,146,70,26,1,0
158,650,92,186,14,2.484906649788,0,33,4.59511985013459,3.58351893845611,40,64,1.94591014905531,2.19722457733622,2.94443897916644,2,6,0.33,0.329,0.316,0.043,0.594936708860759,0.854,0,1,170,71,33,0,1
151,659,97,182,25,2.56494935746154,6,41,3.40119738166216,2.77258872223978,33,42,1.94591014905531,1.79175946922805,2.83321334405622,2,10,0.311,0.366,0.287,0.09,0.165562913907285,0.562,1,1,160,69,32,1,0
131,419,73,107,14,2.07944154167984,23,64,1.79175946922805,2.19722457733622,73,56,2.07944154167984,2.39789527279837,2.484906649788,3,6,0.371,0.468,0.245,0.212,0.00763358778625954,0.277,1,1,195,74,23,0,0
153,624,74,177,31,2.39789527279837,11,61,3.25809653802148,2.70805020110221,15,68,1.94591014905531,2.19722457733622,2.30258509299405,5,4,0.302,0.405,0.302,0.122,0.137254901960784,0.125,0,1,180,74,26,0,0
121,412,49,91,14,2.39789527279837,11,50,1.6094379124341,1.79175946922805,38,106,2.83321334405622,2.30258509299405,1.6094379124341,3,12,0.293,0.364,0.268,0.143,0,0.298,1,1,190,73,23,1,0
131,501,47,129,20,2.07944154167984,7,56,2.07944154167984,2.19722457733622,31,64,2.07944154167984,1.79175946922805,1.79175946922805,7,8,0.298,0.351,0.279,0.094,0.0229007633587786,0.643,1,1,170,73,23,1,0
152,526,71,143,20,1.94591014905531,17,73,2.56494935746154,2.70805020110221,21,75,2.19722457733622,2.94443897916644,2.63905732961526,2,16,0.316,0.414,0.289,0.143,0.0526315789473684,0.646,0,1,170,71,32,1,0
152,544,69,149,23,2.07944154167984,24,74,1.79175946922805,1.79175946922805,48,72,2.39789527279837,2.07944154167984,2.70805020110221,5,10,0.333,0.46,0.276,0.186,0.00657894736842105,0.75,0,1,180,72,24,0,1
156,475,67,120,17,2.30258509299405,12,51,2.484906649788,2.07944154167984,69,83,2.63905732961526,2.30258509299405,2.83321334405622,3,12,0.351,0.385,0.282,0.133,0.0448717948717949,0.67,0,1,180,73,27,0,1
140,491,78,141,18,1.6094379124341,34,109,1.6094379124341,2.19722457733622,67,125,2.63905732961526,1.79175946922805,2.07944154167984,3,8,0.372,0.532,0.319,0.244,0,0.786,1,1,230,76,25,0,0
157,620,91,167,35,1.94591014905531,23,100,1.94591014905531,2.07944154167984,56,36,2.77258872223978,2.30258509299405,1.79175946922805,4,18,0.333,0.444,0.255,0.174,0.0127388535031847,0.695,1,1,180,73,29,1,0
155,576,122,182,34,1.94591014905531,49,122,2.56494935746154,2.30258509299405,87,90,2.77258872223978,2.70805020110221,1.6094379124341,7,24,0.41,0.637,0.3,0.321,0.0516129032258065,1.232,1,1,183,73,31,1,0
142,445,47,123,23,1.94591014905531,9,53,2.07944154167984,1.94591014905531,44,51,2.89037175789616,2.07944154167984,2.19722457733622,4,11,0.343,0.398,0.293,0.121,0.0211267605633803,0.143,0,1,190,71,33,0,0
143,594,60,162,14,1.94591014905531,1,39,3.76120011569356,3.36729582998647,34,60,1.6094379124341,1.94591014905531,2.89037175789616,0,6,0.314,0.308,0.302,0.035,0.265734265734266,0.327,0,1,170,71,34,0,1
89,316,41,92,13,1.79175946922805,3,26,1.79175946922805,2.19722457733622,13,35,1.6094379124341,1.94591014905531,2.19722457733622,2,10,0.321,0.367,0.318,0.076,0.0112359550561798,0.243,1,0,175,72,31,1,0
142,494,79,130,20,1.6094379124341,8,40,2.484906649788,2.484906649788,62,72,2.19722457733622,1.94591014905531,3.13549421592915,2,9,0.346,0.352,0.293,0.089,0.0492957746478873,0.615,1,1,195,75,24,1,0
159,689,113,206,32,2.83321334405622,21,76,4.04305126783455,3.13549421592915,24,109,2.39789527279837,2.39789527279837,1.94591014905531,3,6,0.327,0.472,0.329,0.173,0.327044025157233,1.107,0,1,170,71,28,0,0
151,563,91,183,37,1.6094379124341,25,111,2.77258872223978,1.94591014905531,62,75,3.3322045101752,2.83321334405622,1.6094379124341,7,16,0.399,0.524,0.336,0.199,0.0728476821192053,0.276,0,1,210,74,30,1,0
134,514,68,172,24,1.79175946922805,5,50,1.94591014905531,1.94591014905531,37,46,1.79175946922805,1.94591014905531,2.19722457733622,5,8,0.378,0.414,0.357,0.08,0.0149253731343284,0.472,0,1,165,69,29,1,0
130,446,70,112,22,2.19722457733622,16,49,2.56494935746154,2.39789527279837,46,87,1.79175946922805,2.07944154167984,2.19722457733622,0,14,0.325,0.426,0.28,0.175,0.0615384615384615,0.388,1,1,215,72,24,1,0
27,60,7,8,0,1.6094379124341,0,3,1.6094379124341,1.6094379124341,8,26,1.6094379124341,1.6094379124341,2.39789527279837,0,0,0.235,0.133,0.235,0,0,0.53,0,1,189,73,32,1,0
23,80,9,16,4,1.79175946922805,3,14,1.79175946922805,1.79175946922805,5,12,1.94591014905531,1.6094379124341,1.6094379124341,0,2,0.247,0.388,0.2,0.188,0.0434782608695652,0.22,1,0,190,74,26,1,0
42,116,9,17,3,1.6094379124341,1,11,1.6094379124341,1.6094379124341,9,24,2.07944154167984,1.79175946922805,1.79175946922805,2,4,0.211,0.198,0.172,0.052,0,0.269,1,0,196,74,38,1,0
140,520,68,146,16,2.07944154167984,14,64,2.39789527279837,2.484906649788,25,92,2.07944154167984,1.79175946922805,2.484906649788,2,8,0.314,0.404,0.317,0.123,0.0428571428571429,0.96,0,1,175,73,31,1,0
89,159,18,46,6,1.94591014905531,3,25,1.6094379124341,1.79175946922805,11,23,2.07944154167984,1.6094379124341,1.79175946922805,1,2,0.333,0.409,0.321,0.119,0,0.81,1,1,180,73,24,0,0
125,410,64,107,18,2.484906649788,9,55,1.6094379124341,1.6094379124341,52,61,2.07944154167984,2.19722457733622,1.79175946922805,5,10,0.346,0.405,0.284,0.144,0,0.972,0,1,197,72,33,0,0
152,476,37,108,14,2.19722457733622,1,41,1.6094379124341,1.94591014905531,48,66,2.83321334405622,1.79175946922805,1.79175946922805,4,11,0.297,0.279,0.259,0.053,0,0.568,0,1,157,71,28,1,0
138,471,68,139,26,2.07944154167984,14,69,2.56494935746154,2.56494935746154,54,32,3.17805383034795,2.30258509299405,2.19722457733622,6,9,0.369,0.452,0.29,0.157,0.0579710144927536,0.352,0,1,183,72,26,0,0
142,491,53,127,24,1.94591014905531,17,66,1.94591014905531,2.19722457733622,49,93,2.63905732961526,2.30258509299405,2.56494935746154,3,4,0.33,0.42,0.286,0.161,0.0140845070422535,0.842,1,1,175,72,24,1,0
159,565,74,171,21,2.484906649788,19,82,2.70805020110221,2.56494935746154,63,119,2.70805020110221,2.19722457733622,2.07944154167984,6,13,0.373,0.465,0.351,0.163,0.0628930817610063,0.656,1,1,200,74,23,1,0
130,482,53,118,18,2.07944154167984,12,77,1.94591014905531,2.19722457733622,37,89,2.39789527279837,2.19722457733622,1.94591014905531,3,12,0.302,0.369,0.276,0.124,0.0153846153846154,0.615,0,1,195,75,28,1,0
158,565,78,139,24,2.39789527279837,15,61,3.04452243772342,2.39789527279837,57,95,2.77258872223978,1.79175946922805,1.94591014905531,3,7,0.315,0.389,0.271,0.143,0.10126582278481,0.849,1,1,180,72,22,0,1
